sentence_id,sentence,intent,departure,destination,intermediate
S004323,mauzé-sur-le-mignon - la valbonne,TRIP,Mauzé-sur-le-Mignon,La Valbonne,
S007522,demain,NOT_TRIP,,,
S002727,Je veux aller de Méricourt - Ribemont a La Madeleine,TRIP,Méricourt - Ribemont,La Madeleine,
S002107,Comment aller de Chepy-Valines a Chantenay-Saint-Imbert,TRIP,Chepy-Valines,Chantenay-Saint-Imbert,
S003754,Villefranche-sur-Mer vers Urmatt,TRIP,Villefranche-sur-Mer,Urmatt,
S003675,albigny Vendenheim,TRIP,Balbigny,Vendenheim,
S000581,Depuis Saint-Étienne-du-Roivray jusqu'a LLe Verdon-sur-Mer,TRIP,Saint-Étienne-du-Rouvray,Le Verdon-sur-Mer,
S004177,quel train pour aller de valmondois a longpré-les-corps-saints,TRIP,Valmondois,Longpré-les-Corps-Saints,
S002423,Quel train de Marignier a Naucelle ?,TRIP,Marignier,Naucelle,
S007540,Qu'est-ce que tu peux faire,NOT_TRIP,,,
S006878,Aller de Villefranche-sur-Mer a Brignac avec un arret a Vignols-St-Solve,TRIP,Villefranche-sur-Mer,Brignac,Vignols-St-Solve
S001340,Je veux aller de Marchezais - Broue a Paris Montparnasse,TRIP,Marchezais - Broué,Paris Montparnasse,
S003190,Boves direction Abbaretz,TRIP,Boves,Abbaretz,
S001581,depart pertuis arrivee abbaretz,TRIP,Pertuis,Abbaretz,
S006917,je voudrais aller de givet a templeuve en passant par marssac-sur-tarn,TRIP,Givet,Templeuve,Marssac-sur-Tarn
S003600,y a-t-il un train de thues carenca a illiers-combray,TRIP,Thuès Carença,Illiers-Combray,
S009232,Ich mochte von Paris nach Lyon fahren,NOT_FRENCH,,,
S003905,de la chaussée-saint-victor jusqu'a vierzon,TRIP,La Chaussée-Saint-Victor,Vierzon,
S001219,voyage de mohon a montherme,TRIP,Mohon,Monthermé,
S000330,partir de chaville - vélizy pour pont-à-vendin,TRIP,Chaville - Vélizy,Pont-à-Vendin,
S008718,Can you help me,NOT_FRENCH,,,
S003977,depart de moyeuvre-grande arrivee a caen,TRIP,Moyeuvre-Grande,Caen,
S004231,Je souhaite aller de Le Penity a La Suze-sur-Sarthe,TRIP,Le Pénity,La Suze-sur-Sarthe,
S001591,Je me rends a Saint-Étienne-du-Rouvray depuis Malansac,TRIP,Malansac,Saint-Étienne-du-Rouvray,
S007375,Ok,NOT_TRIP,,,
S007864,J'aime les trains,NOT_TRIP,,,
S000247,"S'il vous plait, un trajet de Lure a Bagnols - Chadenet",TRIP,Lure,Bagnols - Chadenet,
S009203,Quiero ir de Paris a Lyon,NOT_FRENCH,,,
S005919,Ce soir je vais de Hautmont a Coulanges-sur-Yonne,TRIP,Hautmont,Coulanges-sur-Yonne,
S003479,Je veux me rendre a Magland en partant de Boissise-le-Roi,TRIP,Boissise-le-Roi,Magland,
S006736,Train de Les Ardoines a Saint-Symphorien-de-Marmagne passant par Veigné,TRIP,Les Ardoines,Saint-Symphorien-de-Marmagne,Veigné
S005576,Un train de Montreuil-sur-Ille a Laissey,TRIP,Montreuil-sur-Ille,Laissey,
S003217,Je veux prendre le train de Surgères a Metz Nord,TRIP,Surgères,Metz Nord,
S007247,Arriver,NOT_TRIP,,,
S009565,!!!,UNKNOWN,,,
S003263,voyage de villefranche-sur-mer a aubigny-en-artois,TRIP,Villefranche-sur-Mer,Aubigny-en-Artois,
S005147,Quel train pour aller de Chalonnes-sur-Loire a Vignols-St-Solve,TRIP,Chalonnes-sur-Loire,Vignols-St-Solve,
S004485,depart saint-victor - thizy arrivee ranspach,TRIP,Saint-Victor - Thizy,Ranspach,
S009784,blablabla,UNKNOWN,,,
S007203,c'est trop cher,NOT_TRIP,,,
S009987,asdfghjkl,UNKNOWN,,,
S009084,What is the best route,NOT_FRENCH,,,
S005922,billet denain lutterbach (haut-rhin),TRIP,Denain,Lutterbach (Haut-Rhin),
S004554,"Bonjour, je voudrais aller de Boutigny-sur-Essonne a Saint-Clement - Laronxe",TRIP,Boutigny-sur-Essonne,Saint-Clément - Laronxe,
S001656,un train de orry-la-ville - coye a ars-sur-moselle pour demain,TRIP,Orry-la-Ville - Coye,Ars-sur-Moselle,
S005895,Comment aller de Breuillet - Bruyères-le-Châtel a Meaux ?,TRIP,Breuillet - Bruyères-le-Châtel,Meaux,
S004892,je voyage de éguzon-chantôme a sées,TRIP,Éguzon-Chantôme,Sées,
S009148,How do I get to Marseille,NOT_FRENCH,,,
S000211,Comment aller de Tessonnieres a Villefranche-sur-Mer,TRIP,Tessonnières,Villefranche-sur-Mer,
S006767,De Lamure-sur-Azergues a Saint-Joseph le Castelluas via Beilmant,TRIP,Lamure-sur-Azergues,Saint-Joseph le Castellas,Beillant
S002260,Me rende de Valleroy - Mineville a Montaudran,TRIP,Valleroy - Moineville,Montaudran,
S009918,!!!,UNKNOWN,,,
S003393,Je veux prendre le train de Erdre Active a Moret - Veneux-les-Sablons,TRIP,Erdre Active,Moret - Veneux-les-Sablons,
S008387,J'aime les trains,NOT_TRIP,,,
S006247,Je veux passer par Ludres pour aller de Longpré-les-Corps-Saints a Wacquemoulin,TRIP,Longpré-les-Corps-Saints,Wacquemoulin,Ludres
S008171,Help,NOT_TRIP,,,
S003018,Je voudrais prendre un train de Colmar a La Bastide - Saint-Laurent-les-Bains,TRIP,Colmar,La Bastide - Saint-Laurent-les-Bains,
S002663,Est-ce qu'il u a un train de Sallanches - Combloux - Megève a Coizon-au-Monti-d'Or,TRIP,Sallanches - Combloux - Megève,Couzon-au-Mont-d'Or,
S001560,je veux prendre le train de meulan - hardricourt a clion-sur-seugne,TRIP,Meulan - Hardricourt,Clion-sur-Seugne,
S006392,de villeneuve-la-comtesse a morre en passant par clisson,TRIP,Villeneuve-la-Comtesse,Morre,Clisson
S005774,Je voyage de Jeumont a Darsac,TRIP,Jeumont,Darsac,
S004259,un train de loos-en-gohelle a péreire - levallois pour demain,TRIP,Loos-en-Gohelle,Péreire - Levallois,
S009616,asdfghjkl,UNKNOWN,,,
S000434,Un train de Nozières - Brignon a L'Isle-sur-la-Sorgue - Fontaine-de-Vaucluse pour demain,TRIP,Nozières - Brignon,L'Isle-sur-la-Sorgue - Fontaine-de-Vaucluse,
S005911,Traion de enuton a Conches-en-Ouche,TRIP,Menton,Conches-en-Ouche,
S006595,Je veux passer par Oderen pour aller de Ogeu-les-Bains a Saint-Florentin - Vergigny,TRIP,Ogeu-les-Bains,Saint-Florentin - Vergigny,Oderen
S002572,Pourriez-vous me trouver un train de Agay a Steinbourg,TRIP,Agay,Steinbourg,
S007981,Je veux alller,NOT_TRIP,,,
S007504,Je voudrais,NOT_TRIP,,,
S005005,"Bonjour, je voudrais aller de Magneux - Courlandon a Villefranche - Vernet-les-Bains",TRIP,Magneux - Courlandon,Villefranche - Vernet-les-Bains,
S002084,Quel train de Feuquieres-Fressenneville a Bellac ?,TRIP,Feuquières-Fressenneville,Bellac,
S002239,couzon-au-mont-d'or vers avranches,TRIP,Couzon-au-Mont-d'Or,Avranches,
S002589,Je veux aller de Stade de France Saint-Denis a Calonne-Ricouart,TRIP,Stade de France Saint-Denis,Calonne-Ricouart,
S008009,Voyage,NOT_TRIP,,,
S000164,Quel train pour aller de Langogne a Pierrefitte - Stains,TRIP,Langogne,Pierrefitte - Stains,
S002937,je voudrais aller de caudry a acheres grand cormier,TRIP,Caudry,Achères Grand Cormier,
S007529,Au revoir,NOT_TRIP,,,
S002401,je vais a bourron-marlotte - grez depuis montreuil-sur-thérain,TRIP,Montreuil-sur-Thérain,Bourron-Marlotte - Grez,
S009804,,UNKNOWN,,,
S007524,Salut,NOT_TRIP,,,
S006178,anzeling puis le quesnoy puis paray-le-monial,TRIP,Anzeling,Paray-le-Monial,Le Quesnoy
S000027,sainte-cécile-d'andorge - morteau,TRIP,Sainte-Cécile-d'Andorge,Morteau,
S002110,je veux me rendre a montpaon en partant de varangéville - saint-nicolas,TRIP,Varangéville - Saint-Nicolas,Montpaon,
S005837,J'aimerais aller de Avenue du Président Kennedy Maison de Radio France a Machecoul,TRIP,Avenue du Président Kennedy Maison de Radio France,Machecoul,
S002988,depart hoenheim tram arrivee schwindratzheim,TRIP,Hoenheim Tram,Schwindratzheim,
S004670,j'aimerais un billet de rang-du-fliers - verton - berck a podensac,TRIP,Rang-du-Fliers - Verton - Berck,Podensac,
S005947,Partir de Thaon vers Sin-le-Noble,TRIP,Thaon,Sin-le-Noble,
S000559,je me rends a fegersheim - lipsheim depuis gan,TRIP,Gan,Fegersheim - Lipsheim,
S006683,Vieux-Thann puis Château-du-Loir puis Bretteville - Norrey,TRIP,Vieux-Thann,Bretteville - Norrey,Château-du-Loir
S009671,aaaaaaaa,UNKNOWN,,,
S006640,Aller de Oderen a Sens avec un arret a Villabé,TRIP,Oderen,Sens,Villabé
S002509,Je vais a Le Pouliguen depuis Château-Thierry,TRIP,Château-Thierry,Le Pouliguen,
S005997,Alldr de Beau Marais a Graffenstaden avec un arteg a Cannes La Boccca,TRIP,Beau Marais,Graffenstaden,Cannes La Bocca
S008617,How do I get to Marseille,NOT_FRENCH,,,
S008212,super,NOT_TRIP,,,
S007582,Nancy est ma soeur,NOT_TRIP,,,
S000325,quel train de phalempin a avignonet-lauragais ?,TRIP,Phalempin,Avignonet-Lauragais,
S007855,Je n'aime pas voyager,NOT_TRIP,,,
S005265,Je voyage de Noyal - Acigné a Chalonnes-sur-Loire,TRIP,Noyal - Acigné,Chalonnes-sur-Loire,
S004223,Je veux me rendre a Surdon en partant de Châteaubriant,TRIP,Châteaubriant,Surdon,
S005203,demain je pars de montgeron - crosne pour meulan - hardricourt,TRIP,Montgeron - Crosne,Meulan - Hardricourt,
S008726,Vorrei andare da Parigi a Lione,NOT_FRENCH,,,
S002960,je dois aller de la verrière a saint-sébastien demain,TRIP,La Verrière,Saint-Sébastien,
S008012,J'ai rencontre Marseille hier,NOT_TRIP,,,
S006765,Je voudrais aller de Mitry - Claye a Petit-Croix en passant par Trith-Saint-Léger,TRIP,Mitry - Claye,Petit-Croix,Trith-Saint-Léger
S000159,Direction Le Coudray-Montceaux au depart de Bressuire,TRIP,Bressuire,Le Coudray-Montceaux,
S008935,I want aller a Paris,NOT_FRENCH,,,
S002582,je voudrais prendre un train de les clairières de verneuil a saint-martin-de-crau,TRIP,Les Clairières de Verneuil,Saint-Martin-de-Crau,
S008082,coucou,NOT_TRIP,,,
S008325,Je n'aime pas voyager,NOT_TRIP,,,
S000165,depuis saint-rambert-en-bugey jusqu'a le bruel,TRIP,Saint-Rambert-en-Bugey,Le Bruel,
S008073,Au revoir,NOT_TRIP,,,
S002098,Voyage de Orangis Bois de l'Epine a Saint-Ouen-l'Aumone,TRIP,Orangis Bois de l'Épine,Saint-Ouen-l'Aumône,
S007547,Aujourd'hui,NOT_TRIP,,,
S002888,je dois aller de marcelcave a flaxlanden,TRIP,Marcelcave,Flaxlanden,
S007590,Bonjour,NOT_TRIP,,,
S004245,Direction Corgoloin au depart de Scherwiller,TRIP,Scherwiller,Corgoloin,
S002907,Pougues-les-Eaux Ambérieu-en-Bugey,TRIP,Pougues-les-Eaux,Ambérieu-en-Bugey,
S002033,Je dois aller de Quesnoy-sur-Deûle a Saint-Armel demain,TRIP,Quesnoy-sur-Deûle,Saint-Armel,
S005231,Direction Dijon Porte Neuve au depart de Essonnes Robinson,TRIP,Essonnes Robinson,Dijon Porte Neuve,
S007567,Un train,NOT_TRIP,,,
S003462,Je pars de Flaxlanden et je vais a Blainville - Damelevieres,TRIP,Flaxlanden,Blainville - Damelevières,
S000694,Je vais a Coucy-les-Eppes depuis Chateaubriant,TRIP,Châteaubriant,Coucy-lès-Eppes,
S000438,Depart Lyon Vaise arrivee Audun-le-Roman,TRIP,Lyon Vaise,Audun-le-Roman,
S004776,Partir de Saint-Vincent le Chateau pour Combs-la-Ville - Quincy,TRIP,Saint-Vincent le Château,Combs-la-Ville - Quincy,
S005795,Je voudrais alkeri de Heilles - Moouchy a Breuil - Romain,TRIP,Heilles - Mouchy,Breuil - Romain,
S009174,Vorrei andare da Parigi a Lione,NOT_FRENCH,,,
S009381,Como llego a Marsella,NOT_FRENCH,,,
S007249,troyes est un prenom original,NOT_TRIP,,,
S004584,j'aimerais un billet de brive-la-gaillarde a calais,TRIP,Brive-la-Gaillarde,Calais,
S000269,Commment allerr de Pontgouin a Habsheim,TRIP,Pontgouin,Habsheim,
S007449,La SNCF c'est pas mal,NOT_TRIP,,,
S000691,Je dois aluler de Farébersviller a Mayet,TRIP,Farébersviller,Mayet,
S005449,Je voudrais aller de Penthièvre a Kogenheim,TRIP,Penthièvre,Kogenheim,
S006554,"Je pars de L'Isle-Jourdain, je passe par Tracy - Sancerre et j'arrive a Mauzé-sur-le-Mignon",TRIP,L'Isle-Jourdain,Mauzé-sur-le-Mignon,Tracy - Sancerre
S000488,Les Bossons vers Villefranche-sur-Saône,TRIP,Les Bossons,Villefranche-sur-Saône,
S003388,Billett Étampes Ronchamp,TRIP,Étampes,Ronchamp,
S007387,nice de te rencontrer,NOT_TRIP,,,
S007296,Genial,NOT_TRIP,,,
S008102,Aujourd'hui,NOT_TRIP,,,
S002394,Je pars de Brou et je vais a Villetaneuse Université,TRIP,Brou,Villetaneuse Université,
S002789,billet gannat nevers le banlay,TRIP,Gannat,Nevers Le Banlay,
S003255,Je pars de Argeles-sur-Mer et je vais a Theoule-sur-Mer,TRIP,Argelès-sur-Mer,Théoule-sur-Mer,
S007879,Bonjour,NOT_TRIP,,,
S006835,De Cesson-Sévigné a Chenonceaux en passant par Laroche - Migennes,TRIP,Cesson-Sévigné,Chenonceaux,Laroche - Migennes
S001541,Je vais de Le Pont-de-Beauvoisin a Salbris,TRIP,Le Pont-de-Beauvoisin,Salbris,
S005864,depuis foix jusqu'a épernon,TRIP,Foix,Épernon,
S009767,,UNKNOWN,,,
S004020,Je veux aller de Lentilly Charpenay a Loison-souss-Lens,TRIP,Lentilly Charpenay,Loison-sous-Lens,
S005011,je pars de nice riquier pour aller a hendaye,TRIP,Nice Riquier,Hendaye,
S004225,direction pulligny-autrey au depart de carmaux,TRIP,Carmaux,Pulligny-Autrey,
S007271,Bonjour,NOT_TRIP,,,
S003423,je souhaite aller de laroche - migennes a cahors,TRIP,Laroche - Migennes,Cahors,
S005181,"S'il vous plait, un trajet de Chaulnes a Mulhouse",TRIP,Chaulnes,Mulhouse,
S008436,Arriver,NOT_TRIP,,,
S007770,Nancy est ma soeur,NOT_TRIP,,,
S004109,pourriez-vous me trouver un train de ermont halte a busseau sur creuse,TRIP,Ermont Halte,Busseau sur Creuse,
S001939,Prendre le train de Plancoët a Bergerac,TRIP,Plancoët,Bergerac,
S003381,Rœux puis Parsac - Gouzon,TRIP,Rœux,Parsac - Gouzon,
S008642,How do I get to Marseille,NOT_FRENCH,,,
S003862,Je pars de L'Isle-Jourdain et je vais a Loos-en-Gohelle,TRIP,L'Isle-Jourdain,Loos-en-Gohelle,
S009138,I need to travel tomorrow,NOT_FRENCH,,,
S008760,What is the best route,NOT_FRENCH,,,
S008101,A bientot,NOT_TRIP,,,
S004242,Je vais de Culoz a L'Argentière Les Écrins,TRIP,Culoz,L'Argentière Les Écrins,
S002539,me rendre de massy europe a beaucaire,TRIP,Massy Europe,Beaucaire,
S005208,j'aimerais aller de mundolsheim a pereire - levallois,TRIP,Mundolsheim,Péreire - Levallois,
S001910,Distroff puis Lapeyrouse,TRIP,Distroff,Lapeyrouse,
S001519,Y a-t-il un train de Champagne-sur-Seine a Remise à Jorelle ?,TRIP,Champagne-sur-Seine,Remise à Jorelle,
S005247,Y a-t-il un train de Achiet-le-Grand a Dijon ?,TRIP,Achiet-le-Grand,Dijon,
S002244,J'aimerais aller de Villars-les-Dombes a Champtocé-sur-Loire,TRIP,Villars-les-Dombes,Champtocé-sur-Loire,
S005269,Je voyage de Flaxlanden a Hesdin,TRIP,Flaxlanden,Hesdin,
S002770,Depart Vanves - Malakoff arrivee Objat,TRIP,Vanves - Malakoff,Objat,
S005608,train de ecouen - ezanville a dardilly les mouilles,TRIP,Écouen - Ézanville,Dardilly Les Mouilles,
S007279,nice de te rencontrer,NOT_TRIP,,,
S007596,Help,NOT_TRIP,,,
S000356,Est-ce qu'il y a un train de Bas - Monistrol-sur-Loire a Moûtiers - Salins - Brides-les-Bains,TRIP,Bas - Monistrol-sur-Loire,Moûtiers - Salins - Brides-les-Bains,
S001852,Pourriez-vous me trouver un train de Vias a Conflans - Jarny,TRIP,Vias,Conflans - Jarny,
S005754,Un billet de La Borne Blanche a La Ferté-Alais,TRIP,La Borne Blanche,La Ferté-Alais,
S000084,lingolsheim puis epernay,TRIP,Lingolsheim,Épernay,
S003890,"S'il vous plait, un trajet de Mourmelon-le-Petit a Dissay",TRIP,Mourmelon-le-Petit,Dissay,
S000212,Ce soir je vais de Montauban Ville Bourbon a Saales,TRIP,Montauban Ville Bourbon,Saales,
S001693,Un train de Les Pelerins a Colmar,TRIP,Les Pélerins,Colmar,
S000196,Je voudrais aller de Ruminghem a Gardonne,TRIP,Ruminghem,Gardonne,
S006966,je veux passer par saint-bonnet-de-rochefort pour aller de toulon sainte-musse a louroux-de-bouble,TRIP,Toulon Sainte-Musse,Louroux-de-Bouble,Saint-Bonnet-de-Rochefort
S002398,"S'il vous plait, un trajet de Maille a Cuinchy",TRIP,Maillé,Cuinchy,
S001243,depart de lisieux arrivee a ormoy-villers,TRIP,Lisieux,Ormoy-Villers,
S001657,neuvy-pailloux direction les tines,TRIP,Neuvy-Pailloux,Les Tines,
S000233,Quel train de Sept-Saulx a Meung-sur-Loire ?,TRIP,Sept-Saulx,Meung-sur-Loire,
S002717,Direction Saint-Hilaire - Brizambourg au depart de Polliat,TRIP,Polliat,Saint-Hilaire - Brizambourg,
S006435,De Vieilleville a Conflans-Sainte-Honorine via Bougival,TRIP,Vieilleville,Conflans-Sainte-Honorine,Bougival
S002205,Un train de Naintré a Saint-Jean-de-Losne,TRIP,Naintré,Saint-Jean-de-Losne,
S001820,je dois aller de aubigny-au-bac a cernay (val-d'oise),TRIP,Aubigny-au-Bac,Cernay (Val-d'Oise),
S009609,asdfghjkl,UNKNOWN,,,
S006460,Train de Gourland a Lunéville passant par Vosves,TRIP,Gourland,Lunéville,Vosves
S000125,depart de saint-martory arrivee a toulon,TRIP,Saint-Martory,Toulon,
S007990,Hello,NOT_TRIP,,,
S008161,Tu fais quoi,NOT_TRIP,,,
S005145,"s'il vous plait, un trajet de thomery a schweighouse-sur-moder",TRIP,Thomery,Schweighouse-sur-Moder,
S002869,Commznt aller de Ebersheim a Many - Blandqinville,TRIP,Ebersheim,Magny - Blandainville,
S008865,What is the best route,NOT_FRENCH,,,
S004992,de pompey jusqu'a petit vaux,TRIP,Pompey,Petit Vaux,
S005927,thesee puis champtoce-sur-loire,TRIP,Thésée,Champtocé-sur-Loire,
S005245,de marseille blancarde jusqu'a caudéran mérignac,TRIP,Marseille Blancarde,Caudéran Mérignac,
S007161,super,NOT_TRIP,,,
S005121,Depart de Grignny le Sablon arrivee a Lutterbach-Tram-Train,TRIP,Grigny le Sablon,Lutterbach-Tram-Train,
S004567,trappes puis corps-nuds,TRIP,Trappes,Corps-Nuds,
S002679,"S'il vous plait, un trajet de Lannion a Igney",TRIP,Lannion,Igney,
S003258,Voyager de Laon vers Mont-Dauphin - Guillestre,TRIP,Laon,Mont-Dauphin - Guillestre,
S008041,Mon ami Lyon va bien,NOT_TRIP,,,
S004412,De Beellegarde-sir-Valserine a Saint-Jean-d'Angély,TRIP,Bellegarde-sur-Valserine,Saint-Jean-d'Angély,
S001253,quel train pour aller de colombes a bourbourg,TRIP,Colombes,Bourbourg,
S001691,Je voudrais prendre un train de Lancey s Les Portes de Saint-Cyr,TRIP,Lancey,Les Portes de Saint-Cyr,
S006568,Aller de Bois-d'Oingt - Legny a Mouans-Sartoux avec un arret a Villenave-d'Ornon,TRIP,Bois-d'Oingt - Légny,Mouans-Sartoux,Villenave-d'Ornon
S004289,"Bonjour, je voudrais aller de Lunel-Viel a Malause",TRIP,Lunel-Viel,Malause,
S000518,Train e L'Isle-d'Abeau a Oornicjet,TRIP,L'Isle-d'Abeau,Pornichet,
S005475,je vais a saint-cesaire depuis bouray,TRIP,Bouray,Saint-Césaire,
S005866,billet walheim castelnau-d'estretefonds,TRIP,Walheim,Castelnau-d'Estrétefonds,
S008070,Troyes est un prenom original,NOT_TRIP,,,
S006355,Je veux passer par Aubigny-en-Artois pour aller de Montaignac-St-Hippolyte a Wilwisheim,TRIP,Montaignac-St-Hippolyte,Wilwisheim,Aubigny-en-Artois
S000363,comment aller de vergèze - codognan a groisy - thorens-glières ?,TRIP,Vergèze - Codognan,Groisy - Thorens-Glières,
S006951,je voudrais aller de chemille-en-anjou a foecy en passant par mitry - claye,TRIP,Chemillé-en-Anjou,Foëcy,Mitry - Claye
S007061,Coucou,NOT_TRIP,,,
S009300,Quiero ir de Paris a Lyon,NOT_FRENCH,,,
S002249,Je vais de Vieux-Thann Zone Industrielle a Laroche - Migennes,TRIP,Vieux-Thann Zone Industrielle,Laroche - Migennes,
S005402,Train de Formerie a Cercy-la-Tour,TRIP,Formerie,Cercy-la-Tour,
S002875,Comment aller de Brax - Léguevin a Feuquières - Broquiers ?,TRIP,Brax - Léguevin,Feuquières - Broquiers,
S009005,Quiero ir de Paris a Lyon,NOT_FRENCH,,,
S005155,Rosult - Montreuil-sur-Ille,TRIP,Rosult,Montreuil-sur-Ille,
S002242,je vais a elbeuf - saint-aubin depuis la rochelle,TRIP,La Rochelle,Elbeuf - Saint-Aubin,
S009989,...,UNKNOWN,,,
S005765,de laon jusqu'a chabenet,TRIP,Laon,Chabenet,
S006481,de objat a le mee-sur-seine via eu,TRIP,Objat,Le Mée-sur-Seine,Eu
S009570,a,UNKNOWN,,,
S006622,Aller de Landrecies a Vireux-Molhain avec un arret a Montluçon Rimard,TRIP,Landrecies,Vireux-Molhain,Montluçon Rimard
S000097,ceilhes - roqueredonde - ascq,TRIP,Ceilhes - Roqueredonde,Ascq,
S008572,What is the best route,NOT_FRENCH,,,
S000350,j'aimerais un billet de les pelerins a ustaritz jatxou,TRIP,Les Pélerins,Ustaritz Jatxou,
S002338,Quel train pour aller de Bergerac a Chartrettes,TRIP,Bergerac,Chartrettes,
S005237,Prendre le train de Naucelle a Montlaur,TRIP,Naucelle,Montlaur,
S004286,depart ponthierry - pringy arrivee decize,TRIP,Ponthierry - Pringy,Decize,
S001330,billet courthézon tarascon-sur-ariège,TRIP,Courthézon,Tarascon-sur-Ariège,
S003661,Prendre le train de La Ferté-Saint-Aubin a Le Molay-Littry,TRIP,La Ferté-Saint-Aubin,Le Molay-Littry,
S008944,How do I get to Marseille,NOT_FRENCH,,,
S000469,J'aeimerais un billet de La Jonchère-Sainti-Maurice a Fenpuillet-St-Alban,TRIP,La Jonchère-Saint-Maurice,Fenouillet-St-Alban,
S003847,"Bonjour, je voudrais aller de La Ciotat - Ceyreste a Najac",TRIP,La Ciotat - Ceyreste,Najac,
S008765,Ich mochte von Paris nach Lyon fahren,NOT_FRENCH,,,
S005798,Direectioen Zmbéarieu-en-Bugey au depart de Marmagne sous Creusot,TRIP,Marmagne sous Creusot,Ambérieu-en-Bugey,
S002232,Pornichet - Pernes - Camblain,TRIP,Pornichet,Pernes - Camblain,
S006565,Je voudrais aller de Schweighouse-sur-Moder a Le Teich en passant par Échirolles,TRIP,Schweighouse-sur-Moder,Le Teich,Échirolles
S005711,Je vais de Hesdihneul-lès-Boulogne a Ancy-sur-Moselle,TRIP,Hesdigneul-lès-Boulogne,Ancy-sur-Moselle,
S006029,de penne-d'agenais vers clion-sur-seugne avec correspondance a grandvillars,TRIP,Penne-d'Agenais,Clion-sur-Seugne,Grandvillars
S002998,Je veux me rendre a Villeneuve-lès-Maguelone en partant de Saint-Dizier,TRIP,Saint-Dizier,Villeneuve-lès-Maguelone,
S007340,d'accord,NOT_TRIP,,,
S004105,"bonjour, je voudrais aller de montceau-les-mines a caulnes",TRIP,Montceau-les-Mines,Caulnes,
S005683,Je dois aller de Baraqueville Carcenac Peyrales a Chamelet demain,TRIP,Baraqueville Carcenac Peyralès,Chamelet,
